#,Chart_1,Chart_4,Chart_7,Chart_8,Chart_9,Chart_11,Chart_12,Chart_13,Chart_20,Chart_24,Chart_26,Closure_2,Closure_10,Closure_11,Closure_13,Closure_18,Closure_19,Closure_21,Closure_22,Closure_25,Closure_31,Closure_38,Closure_40,Closure_46,Closure_59,Closure_62,Closure_70,Closure_73,Closure_86,Closure_92,Closure_102,Closure_109,Closure_115,Closure_125,Closure_126,Lang_6,Lang_7,Lang_10,Lang_13,Lang_18,Lang_21,Lang_22,Lang_27,Lang_33,Lang_39,Lang_57,Lang_58,Lang_59,Lang_63,Math_3,Math_5,Math_8,Math_11,Math_15,Math_28,Math_30,Math_32,Math_33,Math_50,Math_52,Math_56,Math_57,Math_59,Math_62,Math_63,Math_73,Math_75,Math_79,Math_80,Math_82,Math_85,Math_88,Math_89,Math_94,Math_96,Math_97,Math_101,Mockito_29,Mockito_38,Time_2,Time_7,Time_17,Time_18,Time_19,Time_26
Chart_26,0.9715090315609284,0.9776071631296921,0.9415070524837823,0.9365730200101124,0.94850167781833,0.9677735286567946,0.891672546437805,0.9135146100043953,0.8989106702003461,0.937646340575603,1.0,0.9657237017387494,0.9113838836817294,0.9823010188905309,0.975717250628349,0.9702006200665898,0.9805382232009404,0.976890734894801,0.9766666228626831,0.9762742014820184,0.9708626196886077,0.9636260794466188,0.9814345680810195,0.9708052331199909,0.969811136256523,0.9867142674194326,0.9766790303373375,0.9670352776615324,0.9552768858264459,0.979024024010868,0.9617161157761105,0.9170759669862341,0.9777625835209272,0.9810561474128401,0.9818832177257087,0.9846368362631686,0.9647413730462521,0.8661465630214511,0.9483810723841524,0.9579438281737848,0.9694137374115336,0.8019041383392643,0.9630563462389689,0.9225631489245852,0.9637987726227883,0.9399867204629034,0.9641285043733604,0.9834142340203068,0.9741249250527079,0.9421949805116488,0.9449246043536162,0.9671579672575523,0.977065662724456,0.9074936592605656,0.9889024264584297,0.9378594145550252,0.9800751867765232,0.9728168405021764,0.9667256139204058,0.9911721208209511,0.9276582389768003,0.9631042051252056,0.9356592355638353,0.9149843342255211,0.945541486782618,0.984848253699195,0.9167756208249044,0.9379633727680229,0.8924518669554499,0.9866407689148807,0.9717023877494718,0.9833971969713811,0.9230271994667109,0.8218199964487253,0.9612364204182638,0.9716947646664045,0.9841282567036933,0.931504430271779,0.9559013489508726,0.9719159192960724,0.9912904313368345,0.9713034215395512,0.9643392792012057,0.9529061129965326,0.9785664651254401
Closure_2,0.9536150997294875,0.9806575532629856,0.8955761811301873,0.9786470585922171,0.9376703878286459,0.9379863225072231,0.9027849166891793,0.8974814854804618,0.9524644492852964,0.9038080912170658,0.9657237017387494,0.9999999999999999,0.9322351953848962,0.9867967984982874,0.963846575811995,0.965496037137343,0.9860539728269696,0.9492210533472191,0.9443859990480394,0.9796043091762463,0.966523462285902,0.9022407330105213,0.9806410122972246,0.9815139140378688,0.9643070810806027,0.9666640503063223,0.9816657976841682,0.9463394823808694,0.9365913634138016,0.963273875897236,0.9883118988303815,0.9743340839242768,0.9650210689733606,0.9820455624268399,0.9789362583914867,0.9660862337010195,0.9384557685758513,0.8647030614814123,0.9857849991300438,0.9515628661532401,0.9295352568992562,0.7302422256277739,0.938731848511009,0.9239008421802206,0.9225946032391961,0.9659678733121837,0.9406124195351033,0.9625310067820192,0.9581167278754836,0.8797001613138039,0.8904475959183581,0.9627324867916913,0.9445243767015837,0.8360707790615659,0.9672732459250318,0.8880283222766178,0.9411660058277693,0.9304745253910611,0.9310814258062136,0.9605272865572927,0.8929043728160454,0.9802860476004858,0.9118847527921239,0.9646302779519391,0.9085744973894657,0.9692199876774381,0.955609584728403,0.8966735360280439,0.8292890247372581,0.9609873902521533,0.936096362848724,0.9408598139137623,0.9625342918641161,0.7527558491056847,0.9541881564544491,0.9491260182854332,0.9652415009267179,0.9289192483291014,0.9826697252483023,0.9446425877343355,0.9771384193453894,0.9181992679325792,0.9636304631056338,0.8958138853093478,0.9648471810949876
Closure_10,0.9359207186355565,0.9260690605907788,0.8816619476018597,0.9307051283814335,0.907674694467481,0.9374837526377229,0.8148468572426987,0.8354488810971047,0.9168547200174151,0.8737793380797699,0.9113838836817294,0.9322351953848962,1.0000000000000002,0.9379183035942996,0.9232367617524355,0.9330145875935937,0.916030784303172,0.9338670317457098,0.9239702992293581,0.9199796274688236,0.9312429770345689,0.8998770641489826,0.9311112832699654,0.9416247634644792,0.9119957478279737,0.9196573527359273,0.9266110396629391,0.902313654194158,0.9074083803413642,0.9128916282008493,0.9169020652755916,0.9497955926722862,0.9398091440056389,0.932035656144587,0.9302714328352699,0.9423970897072995,0.9202329161920415,0.8489734267324622,0.9395314147035722,0.8851365730446796,0.8792271293025589,0.728678544730634,0.920627562531348,0.9006661534121981,0.8923699263216787,0.9858389904977394,0.9224295464827355,0.9330778128217014,0.9550617736418208,0.8489421140921207,0.8936421166570494,0.9198009808157455,0.9229019015084413,0.8477932493527792,0.9364705007125095,0.8649811295069362,0.8958604013214254,0.9069874942188645,0.9160850176968035,0.8963714932868199,0.8729710579325921,0.902326588230472,0.9270067130046143,0.9415204175429268,0.9346353872428619,0.9517115642056101,0.9429991784864127,0.9059589894156208,0.8266788260586716,0.9317553100313994,0.9091600536621304,0.906591490721613,0.9202763067156557,0.7491688712800775,0.9353060143467945,0.9232133589250742,0.9193383845174725,0.8797786037169795,0.9640027959076026,0.902162440565024,0.9279108012576556,0.9262987929448407,0.9569441053671938,0.9112391557638861,0.9379025227077081
Closure_11,0.9720982894395339,0.9887916605315139,0.9252408143611052,0.9599659531060873,0.9436213939199002,0.962698087342724,0.8975123169208141,0.8978304938101078,0.9182371626336377,0.9081857601502562,0.9823010188905309,0.9867967984982874,0.9379183035942996,1.0000000000000002,0.9816264073773676,0.983851962494669,0.9887314600603451,0.9775290166499421,0.9745931652938125,0.9850313138628265,0.9848305500476534,0.9357935430574742,0.9928612084219313,0.9916978953790281,0.9768379271725787,0.9875048277072118,0.9888560716102799,0.9674505434708385,0.957881477620279,0.9845894901522734,0.9775415077213646,0.9529805149301652,0.986662585249753,0.9953879218261246,0.9948058513161738,0.9784975392562046,0.9600068355462266,0.875460972158374,0.9749875453383859,0.9538011484848588,0.950492612365396,0.746896431457006,0.9580626325694668,0.9218040686583201,0.9376417132267698,0.959572130549488,0.9599386383670877,0.972025700075632,0.9649432912045233,0.8931523866676333,0.9140848858789152,0.9629770863884486,0.956682239673038,0.8599714373609186,0.9795526644649133,0.8907750961344946,0.9567537649861297,0.9522074641794152,0.9498070896090659,0.9720804717355467,0.8993836814095474,0.9649717383727859,0.9174400459229176,0.9338579427630183,0.9216726550193353,0.9839105060242586,0.9328741915098085,0.9067769197367992,0.8407763548403613,0.9727855382247029,0.9500964017014873,0.9641825815521301,0.9381298207577511,0.7690947683818459,0.9663060526778008,0.9682150269917177,0.9837215164294846,0.9539910468187145,0.9782875296385538,0.9642370323306526,0.9916868027910124,0.9403449088210009,0.9643264472962075,0.9244132533079656,0.9827758698454858
Closure_13,0.9696449677065085,0.9832947481019318,0.937637695405438,0.9235357085978765,0.9500292444096019,0.9658693707824713,0.9026217893548608,0.9042825393101525,0.8906361945223846,0.9056135741005709,0.975717250628349,0.963846575811995,0.9232367617524355,0.9816264073773676,1.0000000000000002,0.9825212000395309,0.9722148085488268,0.9640573840223923,0.9615719169712821,0.9806235867463738,0.9836954191787816,0.9610693159055648,0.9767834844375104,0.9703184953004234,0.9671944393026205,0.9855450835188585,0.9795796726621531,0.9719950887521286,0.9306457779113246,0.9893663148422228,0.9648131148727703,0.9220965589241498,0.9771462389739403,0.9881114500501211,0.987135036021208,0.9794223226404316,0.9621912011879525,0.8792100400101571,0.9481543228589501,0.9551368668848761,0.9252024619760048,0.8005003579886633,0.9611869378914337,0.9120351419494417,0.9513576600970474,0.938930989986596,0.9630305540875206,0.9780087690341722,0.9662030031265562,0.9063019794191235,0.9176913092315593,0.950908177674387,0.9492213534772362,0.8805287179214635,0.979477333028379,0.8998313557477703,0.9745668728827828,0.9697832734799855,0.9548668023598101,0.9741567573890499,0.9367335263172996,0.9514746736136882,0.9007296678662094,0.9050729757042821,0.9112942754463196,0.9768751343372983,0.9082776136436526,0.9172523582242742,0.8682969278151863,0.9733261761814411,0.9494894484213152,0.9704525990547203,0.9284615606135115,0.8187352029942568,0.9724649324112473,0.9623573428405603,0.9892237166294889,0.9653541053456774,0.9505489357897918,0.9592414147335093,0.9846767839516236,0.9394873378122789,0.9504215829067031,0.9294230808347308,0.9665877852169122
Closure_18,0.9703935375991534,0.9802430704177536,0.9326538645637334,0.9395995827103583,0.9539840016048046,0.9629106177186655,0.9074820517693404,0.8987318217825453,0.8918524317165365,0.8967966067191405,0.9702006200665898,0.965496037137343,0.9330145875935937,0.983851962494669,0.9825212000395309,1.0000000000000002,0.973687801867849,0.9792486719927516,0.9747295475957787,0.9839937757810082,0.9997459253699593,0.9393043017748954,0.9873587808350157,0.9777816547051817,0.9882430818354493,0.9901842660466244,0.9812341669644277,0.965801631501061,0.9535692271250447,0.992601807575797,0.9617963097124659,0.9311901787915008,0.9910812274438463,0.9871510544376783,0.9883308700566921,0.9713366784477354,0.9625599621766444,0.8767310112519251,0.9551045069006762,0.956697943171448,0.9508037536758941,0.7732502509321009,0.9616118946045602,0.9264425344080206,0.940455178243948,0.9413609853936338,0.9631346166095701,0.9677267835746427,0.94904069562151,0.882880146489086,0.9116560883645058,0.9555231184751357,0.9503732509507332,0.8735036753738261,0.9704677786155596,0.8650452645861605,0.9642595653550403,0.949457729743314,0.9502620703525593,0.9612669615993482,0.9037361732114796,0.9391246114472449,0.9072290496684045,0.9015761214709946,0.9097706043008293,0.9736680577821185,0.9102201873773466,0.8952776646795902,0.8457419506712585,0.9599237388677977,0.9393812866485773,0.9629222257654292,0.9248356765591416,0.7943393855238201,0.9811426725303976,0.946955507615372,0.9786239870968637,0.956076515211661,0.9543787577684519,0.9617944118468884,0.9784275668253584,0.9299310334534867,0.948666947625329,0.9152105997381136,0.9610016205074338
Closure_19,0.9537544197874007,0.9773432066090406,0.9094667673546907,0.964956635385409,0.9361357625675122,0.9439677733716516,0.9129483762239308,0.9031093350491449,0.9310918727911326,0.9125224251588209,0.9805382232009404,0.9860539728269696,0.916030784303172,0.9887314600603451,0.9722148085488268,0.973687801867849,0.9999999999999999,0.9598823707486328,0.9566846189580315,0.9801555894275195,0.9743938030233149,0.9194499458654918,0.982991269280603,0.97925243730945,0.9763141448094178,0.9828976575692774,0.9768023646422583,0.9663758775804007,0.9651098528581379,0.97884787074832,0.9820545649890429,0.9471506764349277,0.9714083197859608,0.9855914095196404,0.9847415804613826,0.971460739743987,0.944488347259656,0.8885484101142942,0.967932007010088,0.9718982508256658,0.9534008434816181,0.7447986043034087,0.9435351292242515,0.9198412436780706,0.9353514226420738,0.9523117156649002,0.9452642722915082,0.9701842914038789,0.9600599406615309,0.8983179696560009,0.9001720520759181,0.9649276088913423,0.9553671855620202,0.8518157826006912,0.9708362710441731,0.8925823024784858,0.9557310416547385,0.9415493031299329,0.9551257895239591,0.9742576079979226,0.9062065489564342,0.9671872588406213,0.9245363635853048,0.9393259743013124,0.9190122625346243,0.9768579009534623,0.9294837717393539,0.9086343150487013,0.8448554890223567,0.9678847383365297,0.9490297858322916,0.957160849281015,0.9408536038095601,0.767390153773626,0.954970128849726,0.9615722148482493,0.9819979276948428,0.9477556722673217,0.97219361348777,0.9550096094135123,0.9851489927372143,0.9345677436786693,0.9645907962428442,0.9053587817892582,0.9748949184611068
Closure_21,0.9731388465103056,0.9659915301739782,0.9396968087391079,0.924738575539358,0.9514373189787926,0.9699336584853268,0.857122713485001,0.8845066975737613,0.8726929816990986,0.9069705853445152,0.976890734894801,0.9492210533472191,0.9338670317457098,0.9775290166499421,0.9640573840223923,0.9792486719927516,0.9598823707486328,0.9999999999999999,0.9989357110217002,0.9693711836318288,0.9791670848537493,0.9596856447498259,0.9778787530036144,0.9741619557443576,0.967006447246079,0.9800670529169538,0.9670151823959791,0.9687552907211633,0.9584793904829898,0.9752145211678565,0.9347812376027045,0.9167738953415603,0.9927207411431288,0.974394792815967,0.9785140269453743,0.9714636357414729,0.9822124634690139,0.8664551594863668,0.9395681822628803,0.9350516983415944,0.9727939329588002,0.8102879537902085,0.9798454361285278,0.9212588324840515,0.9580827616440374,0.9370245165772867,0.9803054624667619,0.9695507105279628,0.9546661661442749,0.9103773705611193,0.9575898319991907,0.9483459502735255,0.9686381349569162,0.9176512718448592,0.9777396205143842,0.8950229700087713,0.9607654909838912,0.9580153346557969,0.9666836728063907,0.9673468782272315,0.8962414570470382,0.9286482740120948,0.9271264270039141,0.8910851928861172,0.9454323978434823,0.9800247275533454,0.9005156741224765,0.9070802586638786,0.8759043900148431,0.9646569227504511,0.9615485979926311,0.9749303809910803,0.8972211045830041,0.8308345939719505,0.9695891966711023,0.95123133917808,0.9667328380820669,0.9239225602205883,0.9491353537161729,0.9752491308814067,0.973235661689013,0.9549368866683146,0.9501118938500247,0.9497069848068859,0.9639205664540204
Closure_22,0.9691839939775865,0.9626568720854208,0.9398974188057639,0.9167393788088042,0.9452704633861172,0.967144200100976,0.84965208453306,0.88050589887267,0.8620900586326049,0.9025886040690293,0.9766666228626831,0.9443859990480394,0.9239702992293581,0.9745931652938125,0.9615719169712821,0.9747295475957787,0.9566846189580315,0.9989357110217002,1.0000000000000002,0.9661197103976282,0.9748994417303769,0.961378580751526,0.9730879854169122,0.9724330750333126,0.9608704989627878,0.9772789973260684,0.964404186075145,0.9695170344675728,0.955703563255314,0.9727408888774768,0.9282428275020488,0.9097113201372736,0.989568319250633,0.9726256556137504,0.9759275549804209,0.9668572734033873,0.982838865381198,0.8605301375920422,0.9351078715158718,0.9287330239639803,0.9739836562935255,0.8111380404459058,0.9801427454164651,0.9123381705562049,0.9564169776890192,0.9289257720646433,0.980483290524575,0.965765543953247,0.9491368828525668,0.907370798782985,0.9568399191385674,0.94262216195274,0.9660869619205812,0.9157494174266936,0.975356018939373,0.894099785753672,0.9586971458994372,0.958923542038051,0.9624773908763536,0.9665982768031856,0.8887620142044087,0.9248454640977882,0.9193080007632846,0.8823013393955688,0.9436200467478424,0.9760833776945659,0.8927427600198443,0.900973201697629,0.8747727846429126,0.9606293054031299,0.9588860036837011,0.9763628236897745,0.8900126598362974,0.8310022440789997,0.9654480679158801,0.94663875674092,0.9650398490381806,0.923142612944757,0.9451371207389081,0.9754609803929619,0.9710099203899262,0.9523952420817318,0.9415976060530509,0.946906593860476,0.9614695644618005
Closure_25,0.9739136822270044,0.9906491989297512,0.9282112635004601,0.9463682007416385,0.9623415084692063,0.9600157331913266,0.9128178366589985,0.9055916980347266,0.9127558912624373,0.9104183112733825,0.9762742014820184,0.9796043091762463,0.9199796274688236,0.9850313138628265,0.9806235867463738,0.9839937757810082,0.9801555894275195,0.9693711836318288,0.9661197103976282,0.9999999999999998,0.984979608608597,0.9348439432573652,0.9861777543005601,0.9754258930027381,0.9725827067188394,0.9804237723139372,0.9903600396472392,0.9617121443703397,0.9361828308114382,0.9831816539301795,0.974252644611193,0.9442529966297217,0.9843952572925849,0.9862752025652708,0.9893667164623856,0.9793683021370663,0.9644506376285943,0.8750394345954565,0.9642409439256329,0.9648977117938222,0.9409834323658286,0.7830201516904917,0.964550898026467,0.9309623899187457,0.9522769362759257,0.9428435892400747,0.9656782898761587,0.9768177240135493,0.954902934095142,0.9069212557722772,0.9209375336750332,0.9603539433185045,0.9466248599475435,0.8791503151217451,0.9796578440768365,0.890782023375661,0.9636433813255653,0.9532373185827296,0.9571489642597975,0.9796191328486885,0.9190492802482189,0.9647540290533275,0.903310168818669,0.920104387287432,0.9090341175620458,0.973185917838195,0.9235223105054987,0.9055928991892073,0.8665685138388466,0.9730841886007113,0.9524673204261186,0.9680642016732888,0.935286925925951,0.8043682714683067,0.981981306950583,0.9533384742430691,0.9798534784557428,0.9351136972759501,0.9569422971131843,0.9675331131229159,0.9866682789306119,0.9283603485305588,0.9582916301879718,0.9222631947826219,0.9626899228104687
Closure_31,0.970552208217934,0.9818121332107519,0.9343452257909308,0.9385715964549702,0.9532032015712083,0.9639964622206662,0.9070943863980997,0.8981357804239695,0.8913824227068357,0.8968756960173115,0.9708626196886077,0.966523462285902,0.9312429770345689,0.9848305500476534,0.9836954191787816,0.9997459253699593,0.9743938030233149,0.9791670848537493,0.9748994417303769,0.984979608608597,1.0000000000000002,0.9398995239416961,0.9879626751617302,0.9791411334865013,0.9876145382124722,0.9900714967453687,0.9826771465070248,0.9665248080299383,0.9527789664834799,0.9937096782754425,0.9624855917075246,0.9298940874391194,0.9914943004964673,0.9887330901589817,0.9901121720360808,0.9715469870483442,0.9622518724836734,0.8783300820477526,0.9558099349640812,0.9564834933316303,0.9489644801974827,0.7719119148454221,0.9612530959108331,0.9235560666926633,0.940481000021523,0.9400651669398657,0.9628398913315093,0.9680639163160344,0.9491625068439122,0.8826801429452,0.9108176033268949,0.954244493440859,0.9492143066970452,0.8713306176125678,0.9710108160042172,0.8643954707520211,0.9639042139256733,0.9504547368510452,0.9504383420316637,0.9626059894010762,0.904250382405072,0.9397361031250422,0.9051212045878717,0.9005309172359064,0.9085225659086628,0.9742461219772134,0.9089685823251761,0.8944744233681652,0.8451722315756549,0.9604799936736532,0.9391058601882567,0.9634535777012339,0.9245175815951719,0.7930455651238266,0.9820440891391898,0.9467451923879207,0.9799497785556042,0.957628703428055,0.9545409863081398,0.961340383953976,0.9799834822561531,0.9292707080140553,0.9486275048701054,0.9152662181564,0.9618073719348665
Closure_38,0.9566835502375042,0.9384768706677034,0.9455539917563172,0.8646653316396498,0.9453654265133064,0.9578044122623679,0.8303370192213407,0.891795937757222,0.8377654652588135,0.9080181467590072,0.9636260794466188,0.9022407330105213,0.8998770641489826,0.9357935430574742,0.9610693159055648,0.9393043017748954,0.9194499458654918,0.9596856447498259,0.961378580751526,0.9348439432573652,0.9398995239416961,1.0,0.9354163078383818,0.9201064040902652,0.9195330149498215,0.9554845803999635,0.9351962705770869,0.961690189049503,0.8947068264326902,0.9483440596551967,0.9003972542286973,0.8510079241491145,0.9490239204426142,0.9412392918423099,0.9419035024516095,0.9679605518185982,0.9691090359898366,0.8565920862609037,0.883511609609838,0.9149209833484643,0.9229304317475078,0.8851890173526563,0.9668900519067138,0.8881625430844904,0.9719645622355172,0.8985407288206521,0.967199405712583,0.9713893712070664,0.9605908348124096,0.9429293847600773,0.9606998219859919,0.9235767083252712,0.9574528987363344,0.9489570071370766,0.9733063365508737,0.9425804636139498,0.9755451559789932,0.9810685433509106,0.958817671874841,0.9614134364818294,0.9421721676119844,0.9060579422047451,0.9079087502596848,0.8586838798991974,0.9396055754273351,0.9603107256744933,0.8622418177180347,0.9386258928374128,0.9312161905626987,0.9664105725286319,0.9666510738362074,0.9742801907136811,0.8774578497954117,0.8974543002490097,0.9484472282785276,0.9519260569333486,0.9517288262872068,0.9056439281227326,0.8990716244231434,0.9626321882303798,0.9512799953942853,0.9668883236398494,0.9321831246225983,0.9685478985677884,0.9426569647156544
Closure_40,0.9814024542904601,0.9912803654117829,0.9261088767527925,0.9580995067949075,0.9538915487391136,0.9647696405586847,0.8974354420055114,0.9066834794723603,0.9082704381161837,0.9083558573080301,0.9814345680810195,0.9806410122972246,0.9311112832699654,0.9928612084219313,0.9767834844375104,0.9873587808350157,0.982991269280603,0.9778787530036144,0.9730879854169122,0.9861777543005601,0.9879626751617302,0.9354163078383818,1.0,0.9834144538261457,0.9862921342644566,0.9889247153285227,0.9907726510933257,0.9592060099164836,0.9563682640312803,0.9852835105914777,0.9761043471997023,0.9423528140361828,0.9907546080095647,0.9908221466360094,0.9923446083607779,0.9818712308089459,0.9590033577605831,0.8744154275550019,0.968756250742225,0.9617311111828022,0.955092191394325,0.7557846549218806,0.9580793420411803,0.9366643363714916,0.9444658519762643,0.9484120494250962,0.9597000246126705,0.9736060093319787,0.96158798648084,0.9037521585236622,0.9230806255622734,0.9695586097819336,0.9614900507457503,0.8755760732748875,0.9821072119775757,0.891556033998621,0.9637771643214432,0.9514547118890896,0.9550214903779884,0.9721764661190986,0.9076711812774667,0.9643008298294138,0.9152952324897706,0.921008477067655,0.9112066681880027,0.9807818505705193,0.9227579564378614,0.9106739094282437,0.8485873813741173,0.9769758137046172,0.9484719568896596,0.9639985196929248,0.9299589661313564,0.7779959606061245,0.969216804666892,0.9590342944917549,0.9781260969059616,0.9310745910159215,0.9621666799158741,0.9636716050240702,0.9893285942750576,0.9436280609817658,0.9612687176509868,0.9343531672356935,0.969564425348847
Closure_46,0.9615364346726653,0.9818309952614855,0.9168800009308563,0.9526834395895899,0.9262868989082916,0.9550461630022972,0.8772975925497448,0.8840025374201934,0.9019019141946363,0.8918711522518078,0.9708052331199909,0.9815139140378688,0.9416247634644792,0.9916978953790281,0.9703184953004234,0.9777816547051817,0.97925243730945,0.9741619557443576,0.9724330750333126,0.9754258930027381,0.9791411334865013,0.9201064040902652,0.9834144538261457,0.9999999999999999,0.9691220524805259,0.9749485784263477,0.980404482157078,0.9569126643682676,0.9601998336218612,0.9772172676887039,0.9670512106570666,0.9575728819199706,0.9846065108906246,0.9914636654477235,0.9906530115370707,0.962525274029645,0.9554509689177028,0.8669185998098811,0.9771952361179399,0.9390303392155674,0.9435653373357435,0.7284222865961697,0.9541130780297511,0.9063939118528288,0.9193902511725222,0.960660522347237,0.9563518610701682,0.9557473038151545,0.9495088207194858,0.8617099824144047,0.901471566827402,0.9531148310241653,0.9499070683491803,0.8395590638347231,0.9683475822552252,0.8651881677944195,0.9388158754286202,0.9439513709490004,0.9379819396185836,0.9566668376845139,0.872037439434516,0.9525935437712216,0.9045996574984337,0.9253813413532912,0.9137659622678214,0.9771949702989531,0.9326754841034995,0.8824727395433436,0.8164038952671909,0.9549582776374287,0.9270663123965105,0.9570383409860876,0.9294482332934528,0.7504819795504073,0.9589160992274297,0.9404739919516815,0.9769418359259042,0.9452244429507868,0.9828088774204926,0.950341172004716,0.9807135075340788,0.9233050567437158,0.9484256112075286,0.9040807493540446,0.9721906670003335
Closure_59,0.9576699662072514,0.9721980203120576,0.9190118299522507,0.9499564962182262,0.9475666267741483,0.9408483514075096,0.9229118178229873,0.9082211819523268,0.896847420292633,0.9000297867201869,0.969811136256523,0.9643070810806027,0.9119957478279737,0.9768379271725787,0.9671944393026205,0.9882430818354493,0.9763141448094178,0.967006447246079,0.9608704989627878,0.9725827067188394,0.9876145382124722,0.9195330149498215,0.9862921342644566,0.9691220524805259,1.0,0.9873002046265695,0.9666034164904419,0.9502131449394987,0.9609448203804222,0.9851572972914572,0.966440640979282,0.9231820859185026,0.9806547794820887,0.9763155178386755,0.9782614088345928,0.964104031882871,0.941422792124346,0.8674875773810652,0.948436831480991,0.9686332173642787,0.9606188565585,0.7548863223241904,0.9403761306869075,0.9314131265161762,0.9338179026610375,0.9313653290165109,0.9421032563096908,0.958910964140108,0.9411042749638638,0.8825038802569208,0.8971756091069049,0.9666808937413781,0.958741211557377,0.8632328671950166,0.962015686731684,0.8607685512624912,0.960940551776524,0.937370846687009,0.9410212116700487,0.9581445811587753,0.9026848244576461,0.9445681125651179,0.9078054037388735,0.901970096709594,0.8956966624769724,0.9662563662667135,0.9064122498489741,0.8946763276217897,0.8357580433374493,0.9557136490197681,0.9322640093493854,0.9496962654122245,0.9226427722291899,0.7766961281290177,0.9608816559717425,0.9440015904886517,0.9664425217856372,0.940054973380594,0.946012741511005,0.9521964092424702,0.9704501640887846,0.9253677002652465,0.9462318829872929,0.9003975000530327,0.9563460332320916
Closure_62,0.9718839157818469,0.9783297008175822,0.9337022969394995,0.9418310838671855,0.9498328151308478,0.9622809162715819,0.904249781679635,0.9103450270191565,0.8951275259584233,0.9117440736564282,0.9867142674194326,0.9666640503063223,0.9196573527359273,0.9875048277072118,0.9855450835188585,0.9901842660466244,0.9828976575692774,0.9800670529169538,0.9772789973260684,0.9804237723139372,0.9900714967453687,0.9554845803999635,0.9889247153285227,0.9749485784263477,0.9873002046265695,0.9999999999999998,0.9775335200063897,0.9777128675822523,0.960043971441635,0.9943164820045116,0.9655075945820258,0.9204669240601587,0.9869098377711736,0.9884081341272275,0.9889366221864396,0.9809854508602464,0.9640942385303404,0.8882722069949547,0.94834778997663,0.9666391068254531,0.9661467884009908,0.7883948975842304,0.962333155702265,0.9295900948557335,0.956028698018837,0.9389069827371594,0.9635648681068965,0.9800536296955955,0.9635852470923709,0.9137962653337736,0.9269249414416612,0.9655927185331282,0.9668559812191089,0.8911605708003633,0.9813597270987225,0.8976375490701639,0.9771341755597571,0.9644741873871766,0.9601078656239855,0.9774868451448585,0.9225075268409151,0.9506565030231025,0.9256795077132247,0.9063135801706347,0.9254710865424935,0.9838024606157729,0.9073681194394859,0.9208372149683072,0.8697764711072584,0.9757757049509123,0.9582643726584341,0.975790081169464,0.9234040803132323,0.8087633900901907,0.9671195754029119,0.9659984975285051,0.9861676490160389,0.9574888313150107,0.9536715814752119,0.9693258281537612,0.9863940136850231,0.9520345181147477,0.9579459952736372,0.9322660803861609,0.9715115453170328
Closure_70,0.9796642320401111,0.9946885071030003,0.9253598619536622,0.9461897489673533,0.9528681743084099,0.9704662478662354,0.8918463279238481,0.8978466077717551,0.9058469145505758,0.9050181305739826,0.9766790303373375,0.9816657976841682,0.9266110396629391,0.9888560716102799,0.9795796726621531,0.9812341669644277,0.9768023646422583,0.9670151823959791,0.964404186075145,0.9903600396472392,0.9826771465070248,0.9351962705770869,0.9907726510933257,0.980404482157078,0.9666034164904419,0.9775335200063897,1.0,0.9571415677494034,0.9342872835481779,0.9770410344610394,0.9734304652979702,0.9471344893186205,0.9826091075459903,0.9897776241018089,0.9889553782409312,0.9782640233145422,0.9611583606878119,0.8708928880140566,0.9737262701390412,0.9494059227630491,0.9330694449024571,0.7539804345395322,0.9610484662331386,0.9226325238616576,0.9387205590965736,0.9462627783856202,0.9625526109317322,0.9690730225539687,0.958371051270686,0.8979233735026457,0.9158181857379444,0.9569056278530199,0.9462199490921751,0.8632146625396139,0.9795023219692885,0.8970541712921948,0.9581535278748893,0.9521069669215164,0.9456704990413094,0.9697351803150888,0.9020424234552277,0.9686758629971727,0.8975384633326308,0.9226050498057867,0.9051390105130209,0.9698877509687847,0.9279448207476374,0.9018244598156779,0.8450131655723713,0.9729228148324228,0.941952495812873,0.9639101307783796,0.9361810173814922,0.7753154129437756,0.97400488864291,0.95299823242323,0.9790998380583116,0.9291493296645129,0.9624718184468116,0.9608268213940019,0.9899194722031956,0.9343993382328243,0.9521802286628585,0.9300577871097456,0.9666486734673255
